58015,2019-09-17 13:36:00,18.6,1015.1,88,80,5.8,0.7,1376.2
58102,2019-09-17 13:36:00,13.1,1015.3,99,158,12.5,0.5,1106.6
58118,2019-09-17 13:36:00,26.9,1009.0,26,110,4.6,1.2,1089.7
58122,2019-09-17 13:36:00,8.6,1011.2,16,59,2.9,1.1,1268.9
58203,2019-09-17 13:36:00,19.3,1019.8,35,26,4.9,0.6,1040.1
58215,2019-09-17 13:36:00,14.2,1018.5,99,307,5.5,0.9,1073.3
58221,2019-09-17 13:36:00,15.5,1009.1,75,242,11.3,1.1,1169.2
58225,2019-09-17 13:36:00,29.2,1017.7,46,243,8.1,0.0,1061.5
58236,2019-09-17 13:36:00,13.5,1016.6,42,184,7.9,1.1,1025.0
58311,2019-09-17 13:36:00,16.6,1014.9,2,333,1.6,1.1,1175.9
58314,2019-09-17 13:36:00,1.0,1018.8,67,237,1.5,0.5,1304.8
58319,2019-09-17 13:36:00,2.9,1022.4,57,310,12.8,0.1,1345.4
58321,2019-09-17 13:36:00,5.7,1015.4,89,154,3.5,1.3,1048.4
58326,2019-09-17 13:36:00,14.2,1017.8,14,146,6.0,0.2,1402.3
58336,2019-09-17 13:36:00,13.1,1018.1,92,132,6.4,0.2,1345.1
58338,2019-09-17 13:36:00,11.3,1024.8,14,312,14.9,0.1,1355.0
58414,2019-09-17 13:36:00,11.9,1009.8,69,210,3.7,0.8,1297.1
58419,2019-09-17 13:36:00,5.7,1024.4,96,359,9.9,1.3,1065.9
58424,2019-09-17 13:36:00,11.2,1002.5,29,280,4.1,0.0,1363.2
58429,2019-09-17 13:36:00,24.2,1019.2,59,101,13.7,0.7,1049.4
58436,2019-09-17 13:36:00,1.6,1016.9,9,144,1.9,1.2,1338.2
58437,2019-09-17 13:36:00,34.1,1009.1,72,91,2.7,1.4,1394.6
58520,2019-09-17 13:36:00,15.7,1013.9,13,270,5.5,0.4,1217.1
58531,2019-09-17 13:36:00,31.6,1026.4,27,88,14.6,0.8,1118.9
54406,2019-09-17 13:36:00,9.8,1018.2,56,104,5.4,0.7,1402.2
54416,2019-09-17 13:36:00,10.6,1011.3,48,212,13.1,1.0,1149.1
54511,2019-09-17 13:36:00,9.2,1023.6,38,239,6.6,1.3,1155.3
58725,2019-09-17 13:36:00,14.9,1000.7,12,231,5.6,0.5,1231.3
58730,2019-09-17 13:36:00,32.6,1013.4,83,260,13.3,0.9,1456.4
58731,2019-09-17 13:36:00,10.6,1006.0,6,193,14.8,0.8,1488.4
58734,2019-09-17 13:36:00,18.5,1013.7,9,212,1.0,0.5,1426.4
58737,2019-09-17 13:36:00,24.2,1015.7,61,301,3.9,1.1,1318.3
58744,2019-09-17 13:36:00,3.5,1019.8,58,80,8.9,0.3,1136.5
58754,2019-09-17 13:36:00,4.9,1025.0,58,154,8.5,1.4,1001.7
58818,2019-09-17 13:36:00,10.9,1005.1,73,78,13.8,1.2,1406.4
58820,2019-09-17 13:36:00,15.6,1000.9,43,209,7.8,0.6,1480.8
58834,2019-09-17 13:36:00,28.5,1017.8,61,85,9.3,0.9,1072.7
58837,2019-09-17 13:36:00,17.3,1007.8,11,238,14.0,0.4,1247.1
58843,2019-09-17 13:36:00,29.5,1024.4,100,152,10.1,0.3,1416.1
58846,2019-09-17 13:36:00,26.4,1000.3,93,132,3.5,1.4,1280.0
58847,2019-09-17 13:36:00,24.5,1015.6,58,223,12.1,0.9,1146.6
58911,2019-09-17 13:36:00,25.7,1011.6,18,268,4.6,0.4,1025.5
58918,2019-09-17 13:36:00,25.8,1009.8,32,164,3.4,0.6,1104.2
58921,2019-09-17 13:36:00,22.5,1009.9,59,29,10.9,1.1,1105.9
58926,2019-09-17 13:36:00,2.7,1025.4,48,280,3.2,0.4,1215.6
58927,2019-09-17 13:36:00,7.8,1006.8,92,119,6.1,0.4,1133.0
58931,2019-09-17 13:36:00,27.2,1013.8,79,196,3.8,0.1,1056.7
58933,2019-09-17 13:36:00,24.1,1021.6,90,230,4.7,1.5,1476.3
58936,2019-09-17 13:36:00,15.4,1015.7,66,53,9.2,1.2,1432.0
58944,2019-09-17 13:36:00,13.6,1010.4,57,240,9.4,0.7,1091.8
59113,2019-09-17 13:36:00,3.3,1012.0,72,195,9.8,0.9,1459.1
59126,2019-09-17 13:36:00,11.1,1017.2,25,224,5.5,0.5,1044.8
59133,2019-09-17 13:36:00,32.2,1019.2,67,222,11.5,1.5,1172.1
59134,2019-09-17 13:36:00,0.4,1005.5,82,165,11.6,1.3,1018.9
59321,2019-09-17 13:36:00,0.5,1019.4,18,81,14.9,0.8,1426.7
52323,2019-09-17 13:36:00,31.1,1006.1,53,330,10.5,0.4,1404.0
52418,2019-09-17 13:36:00,24.2,1010.9,82,15,10.3,1.1,1041.8
52424,2019-09-17 13:36:00,20.1,1001.0,98,79,2.7,1.0,1409.5
52436,2019-09-17 13:36:00,20.8,1014.2,83,301,10.6,0.7,1024.7
52446,2019-09-17 13:36:00,27.7,1019.3,71,67,8.6,1.4,1127.1
52447,2019-09-17 13:36:00,30.8,1003.3,5,344,3.9,0.1,1184.8
52533,2019-09-17 13:36:00,15.0,1009.4,54,45,11.6,0.6,1251.3
52546,2019-09-17 13:36:00,5.4,1010.3,15,181,9.7,1.2,1081.2
52652,2019-09-17 13:36:00,3.0,1002.5,37,1,14.3,1.1,1403.5
52661,2019-09-17 13:36:00,32.6,1005.1,71,263,3.2,1.0,1161.9
52674,2019-09-17 13:36:00,33.9,1021.6,4,48,9.7,0.4,1037.9
52679,2019-09-17 13:36:00,2.1,1005.1,32,48,3.6,0.5,1460.2
52681,2019-09-17 13:36:00,34.9,1026.3,57,37,14.5,0.1,1061.0
52787,2019-09-17 13:36:00,9.5,1022.9,24,61,13.7,1.3,1457.9
52797,2019-09-17 13:36:00,0.5,1018.1,77,345,8.2,0.3,1072.1
52884,2019-09-17 13:36:00,27.0,1021.5,52,174,4.3,1.0,1447.8
52895,2019-09-17 13:36:00,26.5,1013.6,58,324,7.7,0.5,1103.8
52983,2019-09-17 13:36:00,3.0,1011.0,58,143,1.4,0.4,1221.2
52984,2019-09-17 13:36:00,20.3,1018.6,86,305,9.9,1.3,1153.5
52986,2019-09-17 13:36:00,12.9,1025.7,89,165,12.9,1.1,1287.5
52996,2019-09-17 13:36:00,25.0,1012.1,68,243,0.7,0.0,1376.8
53821,2019-09-17 13:36:00,32.2,1019.6,22,261,0.2,1.0,1277.8
53915,2019-09-17 13:36:00,3.8,1024.1,14,302,8.9,0.2,1395.3
53923,2019-09-17 13:36:00,6.8,1015.1,71,294,5.3,1.4,1152.8
56074,2019-09-17 13:36:00,26.3,1025.0,53,286,2.6,0.3,1398.3
56080,2019-09-17 13:36:00,16.6,1009.0,29,12,3.6,0.2,1445.2
56093,2019-09-17 13:36:00,23.7,1020.7,62,339,14.5,1.4,1004.5
56096,2019-09-17 13:36:00,16.2,1012.4,34,175,13.7,1.2,1124.3
57014,2019-09-17 13:36:00,31.0,1009.9,90,4,6.4,0.1,1421.5
57996,2019-09-17 13:36:00,10.6,1006.5,44,10,0.5,0.4,1254.2
59072,2019-09-17 13:36:00,28.6,1004.1,88,244,6.0,0.4,1377.9
59082,2019-09-17 13:36:00,4.7,1011.0,30,162,0.1,1.0,1265.9
59087,2019-09-17 13:36:00,28.3,1023.8,68,321,13.3,0.8,1054.9
59088,2019-09-17 13:36:00,15.9,1005.5,41,354,11.2,1.2,1436.9
59096,2019-09-17 13:36:00,32.6,1006.5,79,54,13.8,0.9,1288.8
59097,2019-09-17 13:36:00,19.8,1006.0,47,126,4.2,0.3,1343.9
59107,2019-09-17 13:36:00,30.2,1007.6,19,295,6.0,0.1,1343.7
59116,2019-09-17 13:36:00,10.1,1013.6,27,186,4.8,0.7,1445.8
59117,2019-09-17 13:36:00,32.3,1003.0,65,352,1.5,0.2,1351.8
59271,2019-09-17 13:36:00,0.4,1022.9,50,65,2.7,1.1,1375.0
59278,2019-09-17 13:36:00,8.5,1000.9,14,277,6.7,1.1,1299.6
59280,2019-09-17 13:36:00,12.8,1021.4,22,4,6.7,1.1,1407.4
59287,2019-09-17 13:36:00,26.8,1022.8,64,357,2.3,1.2,1390.0
59289,2019-09-17 13:36:00,13.8,1015.4,61,25,8.6,1.3,1374.5
59293,2019-09-17 13:36:00,7.7,1006.8,16,196,3.4,0.4,1117.6
59294,2019-09-17 13:36:00,25.3,1012.3,59,273,3.4,1.1,1172.8
59298,2019-09-17 13:36:00,5.0,1006.4,34,246,9.9,0.8,1122.2
59303,2019-09-17 13:36:00,19.2,1012.8,7,303,10.3,0.6,1107.1
59304,2019-09-17 13:36:00,3.7,1022.5,65,24,9.0,0.7,1150.5
59306,2019-09-17 13:36:00,2.7,1009.1,47,181,7.6,0.5,1402.2
59310,2019-09-17 13:36:00,32.1,1008.6,77,2,11.7,0.1,1283.6
59316,2019-09-17 13:36:00,27.1,1003.5,78,272,4.0,0.7,1205.1
59317,2019-09-17 13:36:00,9.3,1023.3,69,166,3.5,1.2,1210.5
59324,2019-09-17 13:36:00,16.0,1001.0,36,25,2.8,0.1,1195.0
59456,2019-09-17 13:36:00,0.3,1016.8,57,216,12.7,0.9,1251.7
59462,2019-09-17 13:36:00,19.4,1010.6,12,303,5.8,0.8,1181.7
59478,2019-09-17 13:36:00,10.8,1004.8,64,316,12.7,0.7,1054.9
59485,2019-09-17 13:36:00,7.0,1004.1,26,212,13.3,1.2,1214.0
59488,2019-09-17 13:36:00,33.6,1007.9,88,87,3.4,0.0,1080.5
59493,2019-09-17 13:36:00,0.8,1006.1,66,338,12.9,1.3,1474.9
59501,2019-09-17 13:36:00,33.2,1019.9,82,339,4.3,0.0,1238.0
59658,2019-09-17 13:36:00,19.5,1018.4,19,256,4.7,0.4,1473.9
59663,2019-09-17 13:36:00,21.7,1018.3,31,193,0.2,1.4,1081.4
59664,2019-09-17 13:36:00,7.7,1023.6,48,182,14.9,0.0,1382.3
59673,2019-09-17 13:36:00,2.6,1016.8,87,338,1.3,1.1,1224.1
59754,2019-09-17 13:36:00,25.8,1001.5,46,82,9.4,1.5,1189.6
57947,2019-09-17 13:36:00,13.0,1019.3,52,113,7.2,0.2,1179.7
57957,2019-09-17 13:36:00,23.9,1010.7,79,253,7.0,0.9,1258.7
57958,2019-09-17 13:36:00,1.2,1006.1,29,279,3.7,1.4,1478.5
59021,2019-09-17 13:36:00,5.0,1000.0,28,90,10.0,1.2,1091.9
59023,2019-09-17 13:36:00,22.8,1014.7,15,277,5.5,1.4,1089.5
59027,2019-09-17 13:36:00,16.6,1013.3,29,134,10.2,0.2,1440.2
59037,2019-09-17 13:36:00,17.3,1022.0,88,203,12.6,1.2,1212.0
59046,2019-09-17 13:36:00,30.7,1026.4,13,85,12.2,0.4,1340.7
59058,2019-09-17 13:36:00,25.2,1007.6,72,199,0.8,1.0,1165.5
59065,2019-09-17 13:36:00,9.4,1007.2,71,303,10.2,1.0,1466.7
59209,2019-09-17 13:36:00,28.0,1022.3,70,30,4.5,0.0,1249.0
59211,2019-09-17 13:36:00,30.8,1002.4,20,327,11.1,0.0,1420.6
59218,2019-09-17 13:36:00,2.0,1022.4,85,155,14.0,0.8,1466.3
59228,2019-09-17 13:36:00,21.3,1023.2,84,197,4.6,0.2,1120.5
59242,2019-09-17 13:36:00,8.6,1007.6,11,186,1.5,0.3,1419.5
59254,2019-09-17 13:36:00,9.9,1008.7,14,164,1.4,0.4,1055.3
59265,2019-09-17 13:36:00,32.9,1016.6,82,178,14.2,0.5,1064.0
59417,2019-09-17 13:36:00,4.9,1002.6,93,206,6.5,0.0,1219.4
59431,2019-09-17 13:36:00,8.5,1024.4,16,243,14.0,0.9,1420.4
59446,2019-09-17 13:36:00,12.6,1012.3,10,80,4.8,1.4,1426.7
59453,2019-09-17 13:36:00,10.1,1014.4,81,7,2.5,0.9,1101.7
59626,2019-09-17 13:36:00,33.3,1023.4,63,173,0.2,0.7,1134.3
59631,2019-09-17 13:36:00,7.7,1018.5,47,133,7.1,1.3,1136.7
59632,2019-09-17 13:36:00,11.5,1010.6,71,359,5.1,1.2,1172.6
59644,2019-09-17 13:36:00,26.1,1017.6,96,243,11.5,0.4,1268.9
